"","newAnalysisData.Rho","oldData.Rho","newAnalysisData.p.adj","oldData.p.adj","newAnalysisData.permPValue","oldData.permp.2sided","RhoChange","RhoChangePercent","pChange","pChangePercent"
"DGKB",0.0782709560847554,-0.0126582945207824,0.737008738562196,0.965164871539464,0.857583631937416,0.939158065341636,0.065612661563973,0.838275969095415,-0.0815744334042198,-0.0951212574101144
"FAM240C",0.0830122981603352,0.0583554789010015,0.698681423769539,0.781562347311753,0.656140267628357,0.907903499538121,0.0246568192593337,0.297026101020718,-0.251763231909764,-0.383703370042767
"PICK1",-0.0126370931881861,-0.0466614114781006,0.962696920662065,0.842488209616948,0.743176922204765,0.710905176053365,-0.0340243182899145,2.69241650617267,0.0322717461514002,0.0434240423608154
"RSPH10B2",0.00274872608886274,0.00894931145983454,0.98914022821301,0.963603173875433,0.964360677561423,0.789914909670118,-0.0062005853709718,-2.25580329596873,0.174445767891305,0.180892659717758
"CUL4B",-0.200435104757144,-0.181891560713358,0.23880067422194,0.278591828000514,0.0173163996209725,0.750078995597312,0.0185435440437861,-0.0925164484846817,-0.732762595976339,-42.3161056579489
"PSME4",-0.126939082733577,-0.130279864827024,0.3870180464792,0.352714567878664,0.138829168769059,0.0492129697554023,-0.00334078209344676,0.026317994596341,0.0896161990136564,0.645514194230553
"ZBTB40",-0.170263995936538,-0.163761599344954,0.150561705102859,0.15887327745514,0.228897466427233,0.318698130606086,0.00650239659158364,-0.0381900856714726,-0.089800664178853,-0.392318296836199
"CDCA5",0.0263795777268535,0.0580603042117279,0.889320083159211,0.713198411265942,0.852619164925907,0.782848134524435,-0.0316807264848744,-1.20095654346371,0.0697710304014721,0.0818314122783474
"LIPK",0.0825356160492197,0.104264198925615,0.616561732467833,0.4746027409618,0.147745408796084,0.0699907741340267,-0.0217285828763953,-0.263263108903647,0.0777546346620576,0.526274456144849
"CHEK2",-0.0331072797929986,0.00144444055801294,0.868673612746213,0.994695074028271,0.369054267447235,0.996665897796137,0.0316628392349857,-0.956370907937945,-0.627611630348902,-1.70059442664116
"ACY1",-0.0555155382500598,-0.0414788779314632,0.770897717617687,0.826462389908551,0.780870550685755,0.926476462796712,0.0140366603185966,-0.252842010742488,-0.145605912110957,-0.186466133193378
"STEAP1B",0.203603712239117,0.195511139416673,0.158407758556383,0.165102680288928,0.0331495145942457,0.0527389767754965,0.00809257282244441,0.039746686017887,-0.0195894621812508,-0.59094265545147
"TNFSF18",0.0275421974060809,0.00524409012684012,0.895676134314512,0.98179254749291,0.465144163065608,0.983245279841714,0.0222981072792407,0.809597976170111,-0.518101116776106,-1.11385062506531
"LIPN",0.087758736383965,0.0753074918629888,0.586563280260117,0.631355888197455,0.457914200858957,0.889061744486724,0.0124512445209762,0.141880398852817,-0.431147543627768,-0.941546566625407
"CRELD2",-0.207633318221649,-0.179121924498067,0.223350897310346,0.28503925228573,0.0286198691422327,0.290827693025822,0.0285113937235825,-0.137316081868645,-0.262207823883589,-9.1617408374752
"OBSL1",0.0888371048329844,0.077145966250454,0.545810155709464,0.586274019325364,0.0506252359811412,0.0952929834856233,0.0116911385825304,0.131601976499684,-0.0446677475044821,-0.882321763816009
"NRG3",-0.167069216644534,-0.186068247030029,0.302591490691788,0.212608519056696,0.128517731086422,0.0300118273211118,-0.0189990303854945,0.113719515582083,0.0985059037653102,0.76647714624739
"DQX1",0.0133496359651584,0.0449903974317137,0.947062203978368,0.782183599488686,0.924049968617424,0.751456595548476,-0.0316407614665553,-2.37015912262591,0.172593373068948,0.186779264033941
"KCTD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL6",-0.104463499034815,-0.129638042228368,0.539091227935475,0.391001514143548,0.0511303558935993,0.0466405327937953,-0.0251745431935529,0.240988894936047,0.00448982309980398,0.0878113015514143
"VSNL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIPM",-0.0473992135540916,-0.0422528539375879,0.799673704805516,0.815615017123243,0.861701210006588,0.883321448047317,0.00514635961650374,-0.108574789128743,-0.0216202380407289,-0.0250901795073069
"BRD1",-0.0549961435320112,-0.0395827323269101,0.784374840507038,0.839998086014728,0.837619460301811,0.875031621553251,0.0154134112051011,-0.280263491496081,-0.0374121612514398,-0.0446648663558502
"INTS1",-0.102591754796313,-0.091542231264433,0.491271984001837,0.523802751405179,0.84214495878439,0.876086682625677,0.0110495235318799,-0.10770381648913,-0.0339417238412871,-0.0403038971939949
"KCNMA1",0.138895974875929,0.0838215334322907,0.47876467590348,0.690436250502093,0.502900462685342,0.736365746112787,0.0550744414436383,0.396515748514918,-0.233465283427445,-0.464237559418434
"MMD2",-0.199884591222718,-0.22548943613292,0.199856797088361,0.124412258224691,0.908875675522868,0.702417047444164,-0.025604844910202,0.128098142801174,0.206458628078704,0.227158272180549
"DMRTA2",-0.144125363800971,-0.162489880903663,0.461833459943116,0.361218313906265,0.294431357152205,0.142205033918722,-0.0183645171026924,0.127420438834436,0.152226323233483,0.517018040149815
"LTBP1",-0.0623940734743301,-0.0488423109154263,0.707705428639614,0.760574831538316,0.750244536804194,0.819894055326663,0.0135517625589038,-0.217196310551501,-0.0696495185224686,-0.0928357556846113
"EMID1",-0.00753028456894102,0.0165639624304554,0.972478632329236,0.930466505243309,0.763502376837312,0.63815221283677,-0.00903367786151438,1.19964627881052,0.125350164000542,0.16417783074859
"CACNA1I",-0.0173131958736582,-0.0285304007335941,0.930882004418442,0.867398489188351,0.960253173137212,0.922832357771508,-0.0112172048599359,0.64789914824465,0.0374208153657037,0.0389697388277796
"ATG4B",-0.028239482191258,-0.0662473863713402,0.901446289660705,0.728601431491677,0.993828402920801,0.923581111276628,-0.0380079041800822,1.34591363689551,0.0702472916441733,0.0706835218612396
"FBLN2",-0.159004270606883,-0.168095488068881,0.208073744985207,0.160295311922391,0.164189466229313,0.292670640584334,-0.00909121746199823,0.0571759326167728,-0.128481174355021,-0.782517766246832
"UBXN2A",-0.00311502719131252,-0.040485297075736,0.990940277606667,0.858428056858406,0.988386363020932,0.425403871188032,-0.0373702698844235,11.9967716457324,0.5629824918329,0.569597591484553
"FAM161A",0.207505110682324,0.199752245490567,0.0763866119019544,0.0832259065711937,0.10168494491036,0.112954302371915,0.00775286519175719,0.037362285518,-0.0112693574615545,-0.110826213964014
"SMS",0.094336657047538,0.0791752238396717,0.67694070602165,0.72089266656052,0.424808437847422,0.859854388624378,0.0151614332078663,0.160716244166106,-0.435045950776956,-1.02409912802441
"ABCB5",0.237219111879293,0.221914274186458,0.036784425820206,0.0469935793957834,0.05591790879687,0.0735747384312163,0.0153048376928348,0.0645177261291769,-0.0176568296343463,-0.315763411297933
"VSTM2A",0.098772959664959,0.0579257542943156,0.730207095499166,0.831863130959586,0.169273239336038,0.197049003769521,0.0408472053706434,0.413546435271337,-0.0277757644334829,-0.164088337544855
"NRXN1",0.0798583827599834,0.0658141871670812,0.674187567671299,0.724354298875875,0.317043090069729,0.770321946634194,0.0140441955929022,0.175863761668107,-0.453278856564465,-1.42970741442362
"PAPOLB",0.0214613513709995,0.00518024242904626,0.911745204294117,0.979856051881154,0.849020578459798,0.962673429182211,0.0162811089419532,0.758624592669114,-0.113652850722413,-0.133863481764588
"SUN2",-0.0722446573346996,-0.0729054760379198,0.642245909149534,0.617302135226852,0.901438538228998,0.902317880794702,-0.00066081870322024,0.00914695601861266,-0.000879342565704433,-0.00097548809864733
"MYH6",0.120720731550957,0.136704407491797,0.478981471184661,0.371513516371513,0.89663198962641,0.770720843750657,-0.0159836759408397,-0.132402079870539,0.125911145875753,0.140426783041965
"MTA3",-0.26133658208535,-0.350051470871574,0.186523806957738,0.0511503275960355,0.443729881117012,0.00342399794560123,-0.0887148887862245,0.33946601764789,0.440305883171411,0.992283598442859
"KBTBD12",-0.298171909133868,-0.299964133651935,0.0151435715202812,0.0130444640913289,0.575337455409125,0.720686247713559,-0.00179222451806738,0.0060107087997439,-0.145348792304434,-0.252632243803901
"ODF3B",0.195164672402747,0.159072833659494,0.312174721378904,0.41627903343328,0.0153117808861681,0.675383789586688,0.0360918387432528,0.184930183823293,-0.66007200870052,-43.1087679224039
"FLACC1",0.128814811853427,0.118819882858299,0.377119188851136,0.407908482246865,0.847186401587812,0.750331893372669,0.00999492899512774,0.0775914574676441,0.096854508215143,0.114324908938123
"RASSF8",0.0164709721924994,-0.0205093149466131,0.954243958721544,0.93834910179826,0.782161791534534,0.804859608963185,-0.00403834275411371,-0.24517938024039,-0.022697817428651,-0.0290193380376198
"NCOR2",-0.0262624776410234,0.00254933322158312,0.88812524274054,0.988981415025779,0.978198356949561,0.99731312580029,0.0237131444194403,-0.90292868569259,-0.0191147688507288,-0.0195407901832271
"SUN1",-0.263635405665818,-0.276627575717348,0.0135013752150529,0.00777757942235447,0.14062701301211,0.187254345587153,-0.0129921700515301,0.0492808240938583,-0.0466273325750427,-0.331567396450548
"EPCAM",-0.0119029022215662,-0.0149776891146285,0.956764744522319,0.942500888549713,0.756520505070652,0.53095744009425,-0.00307478689306231,0.258322452442841,0.225563064976402,0.298158560758821
"TAPT1",-0.172508611143448,-0.13651763657271,0.272769962296259,0.392795250022358,0.895270458599673,0.615642953700575,0.0359909745707376,-0.208632915958089,0.279627504899098,0.312338581277968
