"","Order","BinPerm","CatPerm","ContPerm","BinRank","CatRank","ContRank","BinPercent","CatPercent","ContPercent","BinaryRankPercent","CatRankPercent","ContRankPercent"
"LTBP1",11726,0.750161031801908,0.996930993861988,0.61588,9693,16153,8582,0.646803683437875,0.996975682014566,0.616877515813686,0.59800111049417,0.996545129249183,0.616877515813686
"EMID1",11727,0.762475762518851,0.997051910282459,0.77444,9874,16154,10772,0.658881622847991,0.997037402789779,0.774295572167913,0.609167746313776,0.996606823369733,0.774295572167913
"CACNA1I",11728,0.960157069835144,0.480756460498134,0.92486,14061,9060,12895,0.938275724009075,0.559190223429206,0.926897642323174,0.867481029057931,0.558948732185823,0.926897642323174
"ATG4B",11729,0.993982100606933,0.714042218434509,0.0043,14799,12144,131,0.987521686907781,0.749537094185903,0.00941633122484186,0.913011290024061,0.749213399962984,0.00941633122484186
"FBLN2",11730,0.163610115028175,0.668677573929478,0.92246,4082,11570,12863,0.272387561724276,0.714109369213677,0.924597469810236,0.251835400086372,0.713800974767105,0.924597469810236
"UBXN2A",11731,0.988341996944292,0.441080074728656,0.26767,14675,8456,3819,0.979247297477646,0.521910875200593,0.274511213341001,0.905361219075822,0.521685483373435,0.274511213341001
"FAM161A",11732,0.101833225496539,0.81338247776074,0.71194,2897,13518,9930,0.193313759508875,0.834341439328478,0.713772282921219,0.178727867234253,0.833981121599112,0.713772282921219
"SMS",11733,0.42412319910189,0.35776777314877,0.4472,6669,7244,6278,0.445015347657814,0.447105295642513,0.451265094882116,0.411438089950028,0.446912209266457,0.451265094882116
"ABCB5",11734,0.0555719186388995,0.0805392989966365,0.91128,1678,2270,12692,0.111971173094889,0.140106159733366,0.912305922944221,0.103522734283423,0.140045653649207,0.912305922944221
"VSTM2A",11735,0.169150900479007,0.993722600985777,NA,4156,16110,NA,0.27732550380355,0.99432168868041,NA,0.256400765007095,0.993892282065519,NA
"NRXN1",11736,0.316781365406661,0.796180298110603,0.33166,5819,13247,4696,0.38829574269318,0.817615109245772,0.337550316273721,0.358998087482263,0.817262014929977,0.337550316273721
"PAPOLB",11737,0.848526163192048,0.58153096071651,0.14686,11428,10456,2141,0.762578406512745,0.645352425626466,0.15389591719379,0.70504040964896,0.645073724474058,0.15389591719379
"SUN2",11738,0.901172235554735,0.775657979913811,0.64634,12676,12961,8996,0.845856132390231,0.799962967534872,0.646707878090857,0.782034672095749,0.799617496452588,0.646635997699827
"MYH6",11739,0.896714872749563,0.354177948343654,NA,12572,7192,NA,0.83891632190044,0.443895815331441,NA,0.775618483558517,0.443704114997841,NA
"MTA3",11740,0.444261244356921,0.120564215123728,0.40656,6844,3193,5715,0.456692913385827,0.197074435254907,0.410796434732605,0.422234561046332,0.196989326917145,0.410796434732605
"KBTBD12",11741,0.574967616580311,0.864893718947181,0.28022,7826,14237,3986,0.522220739356733,0.878718676706579,0.286515238642898,0.482818187426738,0.878339194274786,0.286515238642898
"ODF3B",11742,0.0151878575301779,0.316788611486291,NA,336,6630,NA,0.0224209261977846,0.40920873966177,NA,0.0207292245049047,0.409032019248566,NA
"FLACC1",11743,0.847195254940554,0.986196902719635,0.9697,11399,15988,13496,0.760643267049246,0.986791754104432,0.9700977573318,0.703251280153001,0.986365599358381,0.9700977573318
"RASSF8",11744,0.782285675786585,0.873404455011888,0.08577,10193,14362,1329,0.680168156946483,0.886433773608197,0.0955290396779759,0.628848170769326,0.886050959343575,0.0955290396779759
"NCOR2",11745,0.978295057534671,0.969311407896199,0.7701,14497,15725,10704,0.967369544908581,0.970559190223429,0.769407705577918,0.894379665617867,0.970140045653649,0.769407705577918
"SUN1",11746,0.139938782815749,0.888620149643292,0.65694,3677,14557,9174,0.245362338182303,0.898469324774719,0.659430707303048,0.226849281263496,0.898081312850885,0.659430707303048
"EPCAM",11747,0.756594292312684,0.34875117951116,0.98072,9789,7114,13647,0.653209662351528,0.439081594864832,0.980951696377228,0.603923746067,0.438891973594916,0.980951696377228
"TAPT1",11748,0.895018776487845,0.826871223131645,0.78752,12529,13717,10943,0.8360469771787,0.846623873595852,0.786658999424957,0.772965636374853,0.846258251588624,0.786587119033928
"NUCB1",11749,0.0392146415536671,0.733881030401269,0.13062,1163,12393,1920,0.0776057653810223,0.764905567213924,0.138010350776308,0.0717502622000123,0.764575235980011,0.138010350776308
"ABCG5",11750,0.205026757428861,0.511473856749726,0.03933,4682,9507,664,0.312424929934606,0.586779409949389,0.0477285796434733,0.288851872416559,0.586526004071812,0.0477285796434733
"ETV1",11751,0.496764286985936,0.485230101999839,0.59805,7214,9134,8359,0.481382623782197,0.563757560794964,0.600848188614146,0.445061385649948,0.563514097106546,0.600848188614146
"ADCY3",11752,0.0613919232497776,0.0969413190744778,0.59819,1862,2676,8363,0.124249299346056,0.165164794469819,0.601135710178263,0.11487445246468,0.165093466592634,0.601135710178263
"HPSE",11753,0.208493703523785,0.0500933053417308,0.82584,4723,1596,11492,0.315160816762312,0.0985063572398469,0.826049453709028,0.291381331359121,0.0984638163982972,0.826049453709028
"RSPH10B",11754,0.97031751197062,0.484376975981789,0.74146,14311,9126,10342,0.954957960763379,0.56326379459326,0.743387004025302,0.882904559195509,0.563020544142143,0.743387004025302
"ADGRV1",11755,0.0700806574341805,0.0206344762816403,0.34536,2097,759,4872,0.139930601895102,0.0468460683866189,0.350201265094882,0.129372570794003,0.0468258374976865,0.350201265094882
"RPAIN",11756,0.0696631397706129,0.0312285563473212,0.65611,2079,1059,9156,0.138729480848792,0.0653623009504999,0.65813686026452,0.128262076624098,0.0653340736627799,0.65813686026452
"CADM2",11757,0.388930948815873,0.321828057570922,0.80949,6410,6710,11241,0.427732550380355,0.414146401678805,0.808007475560667,0.395459312727497,0.413967548892591,0.808007475560667
"PPP1R3G",11758,0.672607613622385,0.218731291989091,0.21017,8730,5042,3018,0.582543707460296,0.311196148623627,0.216935020126509,0.53858967240422,0.311061755814671,0.216935020126509
"MS4A15",11759,0.685990298036349,0.993857540545933,0.47622,8860,16112,6670,0.591218470572534,0.994445130230836,0.479442208165612,0.54660990807576,0.99401567030662,0.479442208165612
"CCDC157",11760,0.855304332781869,0.880470840021402,0.70933,11603,14457,9904,0.774255972240758,0.892297247253426,0.711903392754457,0.715836880745265,0.891911900795854,0.711903392754457
"IMMP2L",11761,0.874663940795406,0.6017560244217,0.21743,12023,10709,3105,0.802282129987989,0.660967781755339,0.223188614146061,0.741748411376396,0.660682336973286,0.223188614146061
"TDRD15",11762,0.0259887118725482,0.254756789511376,0.88499,712,5662,12320,0.0475110102762578,0.349463029255647,0.885566417481311,0.0439262138318218,0.349312110555864,0.885566417481311
"HMGB1",11763,NA,0.0545869412590686,NA,15912,1709,NA,NA,0.105480804838909,NA,0.981676846196557,0.105435252020482,NA
"CERT1",11764,0.695077143741312,0.464834660914757,0.60503,9002,8815,8450,0.600693981048979,0.544068633502037,0.607389304197815,0.555370473193905,0.543833672650996,0.607389304197815
"BSCL2",11765,0.260132219220774,0.410796865112204,0.60074,5297,8043,8397,0.353463232350194,0.49642019503765,0.603579643473261,0.326793756555,0.496205811586156,0.603579643473261
"TMEM196",11766,NA,0.299885417584795,NA,15913,6363,NA,NA,0.392729292679916,NA,0.981738540317108,0.392559689061632,NA
"ROPN1",11767,0.964079058453449,0.369355792248573,0.61544,14161,7424,8572,0.944948618710797,0.458215035180842,0.616158711903393,0.873650441112962,0.458017150965513,0.616158711903393
"GPR12",11768,0.829496811590681,0.95999605532408,0.58916,11049,15586,8234,0.73728813559322,0.961980002468831,0.59186313973548,0.681658337960392,0.961564562897156,0.59186313973548
"NXPH1",11769,NA,0.345577878271184,NA,15914,7063,NA,NA,0.435933835328972,NA,0.981800234437658,0.43574557344685,NA
"TCHP",11770,0.470290681105728,0.335873603218654,0.3005,7035,6917,4253,0.469438142266115,0.426922602147883,0.305707303047729,0.434018138071442,0.426738231846505,0.305707303047729
"LIG4",11771,0.16499320091302,0.0460291533984847,0.6569,4102,1477,9173,0.27372214066462,0.0911615849895075,0.659358826912018,0.253069282497378,0.0911222160528102,0.659358826912018
"ZDHHC8",11772,0.051141897015632,0.401327565632458,0.96417,1532,7884,13407,0.102228746830375,0.486606591778793,0.96370040253019,0.0945153926830773,0.486396446418656,0.96370040253019
"DUSP28",11773,0.0518390799605648,0.511324543787654,NA,1552,9502,NA,0.103563325770719,0.586470806073324,NA,0.0957492750940835,0.58621753346906,NA
"THADA",11774,0.933236695657969,0.818392705637236,0.84692,13464,13590,11789,0.898438542639797,0.838785335143809,0.847397929844738,0.830649639089395,0.838423098278734,0.847397929844738
"BTBD3",11775,0.266204392595679,0.0418205322929408,0.65622,5351,1341,9159,0.357066595489123,0.0827675595605481,0.658352501437608,0.330125239064717,0.0827318156579678,0.658352501437608
"MPV17",11776,0.964575418913922,0.868624485044508,0.4264,14181,14287,5992,0.946283197651141,0.881804715467226,0.430707303047729,0.874884323523968,0.881423900302301,0.430707303047729
"MEX3C",11777,0.906873989052062,0.1032039031735,0.6156,12816,2836,8577,0.855198184972641,0.175040118503888,0.616518113858539,0.790671848972793,0.174964525880684,0.616518113858539
"MTA1",11778,0.775157263250327,0.637590572127503,0.66176,10073,11160,9241,0.672160683304417,0.688803851376373,0.664246693502013,0.621444876303288,0.688506385341477,0.664246693502013
"PSTK",11779,0.196238608029094,0.700427160897271,0.78415,4558,11966,10904,0.304150540504471,0.738550796198,0.783783783783784,0.28120180146832,0.738231846505028,0.783783783783784
"CSF2RB",11780,0.924491607829874,0.328260040186179,NA,13247,6806,NA,0.883958361137061,0.420071596099247,NA,0.817262014929977,0.41989018446542,NA
"RELA",11781,0.442829087400749,0.332502096007911,0.32166,6835,6872,4550,0.456092352862672,0.424145167263301,0.327055779183439,0.421679313961379,0.423961996421741,0.327055779183439
"GDPD3",11782,0.107985595205117,0.0407738152641426,0.74786,3030,1311,10430,0.202188709462165,0.08091593630416,0.749712478435883,0.186933185267444,0.0808809920414584,0.749712478435883
"ESRRA",11783,0.0409800978271416,0.551758838425726,0.5358,1216,10054,7491,0.0811423995729347,0.620540673990865,0.53845600920069,0.0750200505891788,0.620272688012832,0.53845600920069
"GAL3ST1",11784,0.93668685729379,0.397795689076143,0.86129,13536,7837,12005,0.903243026825037,0.483705715343785,0.862924094307073,0.835091615769017,0.483496822752792,0.862924094307073
"HSPB7",11785,0.765796785972233,0.888632776437654,0.17933,9920,14558,2592,0.661951154410783,0.898531045549932,0.186313973548016,0.612005675859091,0.898143006971436,0.186313973548016
"PNPLA7",11786,0.883342204764876,0.947100150928075,0.00475,12250,15372,143,0.817429600960897,0.948771756573263,0.0102788959171938,0.755752976741317,0.948362021099389,0.0102788959171938
"PSD",11787,0.922586917236053,0.180733395085272,0.38486,13192,4390,5438,0.880288269051114,0.270954203184792,0.390885566417481,0.81386883829971,0.270837189215868,0.390885566417481
"SMCR8",11788,0.486445759293907,0.0498614958448753,0.45077,7154,1586,6333,0.477378886961164,0.0978891494877176,0.455218516388729,0.441359738416929,0.0978468751927941,0.455218516388729
"HDAC9",11789,0.482068216982657,0.241767326136683,0.99277,7122,5453,13820,0.475243560656613,0.336563387236144,0.993387004025302,0.439385526559319,0.336418039360849,0.993387004025302
"RMDN1",11790,0.16228943291489,0.484219512845823,0.7327,4058,9122,10215,0.270786066995863,0.563016911492408,0.734258194364577,0.250354741193164,0.562773767659942,0.734258194364577
"GPSM2",11791,0.443369667031225,0.577578558798896,0.52411,6840,10400,7348,0.456425997597758,0.641896062214541,0.528177113283496,0.421987784564131,0.64161885372324,0.528177113283496
"HOXD12",11792,0.763504583603411,0.742490831388476,0.65927,9888,12507,9205,0.659815828106233,0.771941735588199,0.661658999424957,0.610031464001481,0.771608365722747,0.661658999424957
"PARD3B",11793,0.787451764339612,0.85487645199796,0.70998,10265,14104,9907,0.684972641131723,0.870509813603259,0.712119033927545,0.633290147448948,0.870133876241594,0.712119033927545
"ASB3",11794,0.60754105186688,0.536429500512118,0.77537,8103,9850,10791,0.540704657680502,0.607949635847426,0.77566129959747,0.499907458819175,0.607687087420569,0.77566129959747
"C1S",11795,0.0528451884687001,0.0430372879561754,0.07452,1585,1378,1159,0.105765381022287,0.0850512282434267,0.0833093732029902,0.0977851810722438,0.0850144981183293,0.0833093732029902
"DTNB",11796,0.162328101821056,0.0529713921487758,0.80879,4062,1662,11231,0.271052982783932,0.102579928403901,0.807288671650374,0.250601517675366,0.102535628354618,0.807288671650374
"FSHR",11797,0.0185261100551974,0.0775909612604153,0.47707,442,2206,6683,0.0294941945816095,0.136156030119738,0.480448533640023,0.0272688012832377,0.136097229933987,0.480376653248994
"PCNX4",11798,0.0976096424006524,0.0628944766340458,0.67481,2812,1894,9430,0.187641799012412,0.116899148253302,0.677832087406556,0.173483866987476,0.11684866432229,0.677832087406556
"DERL3",11799,0.0969527816701093,0.0276939893007662,NA,2800,952,NA,0.186841051648205,0.0587581780027157,NA,0.172743537540872,0.0587328027638966,NA
"MAD1L1",11800,0.949193881218963,0.254484614959164,0.97344,13812,5657,13550,0.921660216201788,0.349154425379583,0.973979298447384,0.852119193040903,0.349003639953112,0.973979298447384
"BCL6",11801,0.0816891515760608,0.30676614833926,0.15926,2419,6479,2323,0.161417322834646,0.399888902604617,0.166978148361127,0.149238077611204,0.399716207045469,0.166978148361127
"HIPK2",11802,0.780754796239284,0.316702348006196,0.58921,10162,6629,8236,0.67809955958895,0.409147018886557,0.592006900517539,0.626935653032266,0.408970325128015,0.592006900517539
"CDCA7L",11803,0.751823058607533,0.953891759436863,0.8385,9716,15491,11680,0.648338449219271,0.956116528823602,0.839562967222542,0.599420075266827,0.955703621444876,0.839562967222542
"GRAMD4",11804,0.833224329627207,0.63973107386259,0.65884,11115,11190,9198,0.741692246096357,0.690655474632761,0.661155836687752,0.685730149916713,0.690357208957986,0.661155836687752
"SYCE3",11805,0.942040379605508,0.925296714734174,0.60275,13641,15049,8421,0.910249566261844,0.928835946179484,0.605304772857964,0.8415694984268,0.928434820161639,0.605304772857964
"HYPK",11806,NA,0.838537235323391,NA,15915,13877,NA,NA,0.856499197629922,NA,0.981861928558208,0.856129310876673,NA
"CHKB",11807,0.905771443746127,0.646138225614453,0.83077,12788,11272,11563,0.853329774456159,0.695716578200222,0.83115296147211,0.788944413597384,0.695416126843112,0.83115296147211
"NLK",11808,NA,0.00794592844740482,NA,15916,349,NA,NA,0.0215405505493149,NA,0.981923622678759,0.0215312480720587,NA
"CRPPA",11809,0.843249064921186,0.982826860502731,0.42998,11317,15947,6043,0.755171493393834,0.984261202320701,0.434373202990224,0.698192362267876,0.983836140415818,0.434373202990224
"PPP1R7",11810,0.578714646293222,0.354965647350341,0.28946,7862,7203,4095,0.524622981449353,0.444574743858783,0.294350201265095,0.485039175766549,0.444382750323894,0.294350201265095
"KIF26B",11811,0.179842369238118,0.0959511135149497,0.04375,4322,2649,726,0.288402509008408,0.163498333539069,0.0521851638872915,0.266641989018447,0.163427725337775,0.0521851638872915
"FAH",11812,0.354548397539657,0.266312315337599,0.91597,6121,5840,12765,0.40844788469238,0.36044932724355,0.917553191489362,0.377629711888457,0.360293664013819,0.917553191489362
"PRR16",11813,0.513108966183834,0.21111834296872,0.49936,7341,4908,6993,0.489857200053383,0.302925564745093,0.502659574468085,0.452896538959837,0.302794743660929,0.502659574468085
"KREMEN1",11814,0.057482540576768,0.893097253746114,0.53103,1732,14617,7433,0.115574536233818,0.902172571287495,0.534286946520989,0.10685421679314,0.901782960083904,0.534286946520989
"RPS14",11815,NA,0.0770205565755841,NA,15917,2197,NA,NA,0.135600543142822,NA,0.981985316799309,0.135541982849034,NA
"CDK11B",11816,0.286733593296275,0.694614133628524,0.40348,5543,11896,5659,0.369878553316429,0.734230341933095,0.406843013225992,0.341970510210377,0.733913258066506,0.406771132834963
"TSPAN9",11817,0.625339664369459,0.471196941140399,NA,8265,8918,NA,0.551514747097291,0.550425873348969,NA,0.509901906348325,0.550188167067678,NA
"IFI30",11818,0.181404338960333,0.824413453479716,0.58335,4348,13681,8153,0.290137461630855,0.844401925688187,0.586040828062105,0.268246036152755,0.844037263248812,0.586040828062105
"THAP4",11819,0.642611956761527,0.747509418166597,0.14717,8439,12577,2146,0.563125583878286,0.776262189853105,0.154327199539965,0.520636683324079,0.775926954161268,0.154255319148936
"C1D",11820,0.145370870983514,0.00817266731879713,0.81555,3790,358,11333,0.252902709195249,0.0220960375262313,0.814620471535365,0.233820716885681,0.0220864951570115,0.814620471535365
"METTL15",11821,0.85192921609585,0.243750174186896,0.04625,11524,5490,758,0.768984385426398,0.338847055919022,0.05448533640023,0.71096304522179,0.33870072182121,0.05448533640023
"CBX6",11822,0.943704277310965,0.657709051410782,0.03651,13683,11424,615,0.913052182036567,0.705098136032589,0.0442064404830362,0.844160651489913,0.704793633166759,0.0442064404830362
"WDR43",11823,0.84193849721402,0.447239687389823,0.50487,11295,8559,7071,0.753703456559455,0.528268115047525,0.508266244968373,0.696835091615769,0.528039977790117,0.508266244968373
"HIC2",11824,0.107939417947986,0.0131081150065512,0.19401,3029,527,2814,0.202121980515147,0.0325268485372176,0.202271420356527,0.186871491146894,0.0325128015300142,0.202271420356527
"DNASE1",11825,0.231117463820691,0.397564040599323,0.32506,4993,7835,4599,0.33317763245696,0.483582273793359,0.330577918343876,0.308038743907706,0.483373434511691,0.330577918343876
"MATN3",11826,0.934131989785938,0.469127898341025,0.96038,13487,8885,13349,0.899973308421193,0.548389087766942,0.959531339850489,0.832068603862052,0.548152261089518,0.959531339850489
"WDR60",11827,0.8782061717676,0.509750593707196,0.61234,12120,9485,8541,0.808754837848659,0.585421552894704,0.613930419781484,0.747732741069776,0.585168733419705,0.613930419781484
"MEIG1",11828,0.740180922078732,0.0221337093754896,NA,9543,799,NA,0.636794341385293,0.0493148993951364,NA,0.588746992411623,0.0492936023196989,NA
"CCDC85A",11829,0.422702662375035,0.0200515405702317,0.30711,6658,742,4353,0.444281329240625,0.045796815207999,0.312895342150661,0.410759454623974,0.0457770374483312,0.312895342150661
"TBL1X",11830,0.980695712169025,0.555304672265255,0.22143,14540,10103,3173,0.970238889630322,0.623564991976299,0.228076480736055,0.89703251280153,0.623295699919798,0.228076480736055
"ZCCHC9",11831,0.213979457711501,0.450507667237705,0.09928,4789,8610,1524,0.319564927265448,0.531415874583385,0.109545715928695,0.295453143315442,0.531186377938182,0.109545715928695
"ELAVL1",11832,NA,0.0368243760526719,NA,15918,1208,NA,NA,0.0745586964572275,NA,0.982047010919859,0.0745264976247764,NA
"CASTOR1",11833,0.228587472165747,0.655142386007819,0.04367,4965,11386,725,0.331309221940478,0.702752746574497,0.0521132834962622,0.306311308532297,0.702449256585847,0.0521132834962622
"TFIP11",11834,0.878898816082053,0.349692357512953,0.386,12135,7128,5447,0.809755772053917,0.439945685717813,0.391532489936745,0.748658152878031,0.439755691282621,0.391532489936745
"PTGR1",11835,0.96718566194376,0.767115439702091,0.05855,14244,12841,932,0.950487121313226,0.79255647450932,0.066992524439333,0.878771053118638,0.792214201986551,0.066992524439333
"ZFPM2",11836,0.646464427512906,0.436850542350538,0.70598,8477,8396,9856,0.565661283864941,0.518207628687816,0.708453133985049,0.522981059904991,0.517983836140416,0.708453133985049
"ICOSLG",11837,0.0604677869608508,0.303866983991022,0.27443,1834,6427,3918,0.122380888829574,0.396679422293544,0.281627372052904,0.113147017089271,0.396508112776852,0.281627372052904
"KIF2A",11838,0.939370467872383,0.0410757664499899,0.0517,13593,1323,837,0.907046576805018,0.0816565856067152,0.0601638872915469,0.838608180640385,0.0816213214880622,0.0601638872915469
"AQP12B",11839,0.0267038122459809,0.15331553580707,NA,743,3865,NA,0.0495796076337915,0.238550796198,NA,0.0458387315688815,0.238447775926954,NA
"PRDM6",11840,0.0456174770339386,0.660087018696849,0.35402,1365,11459,5005,0.0910850126784999,0.707258363165041,0.359761357101783,0.0842124745511753,0.70695292738602,0.359761357101783
"POLR2F",11841,0.715812818146638,0.956126435186103,0.26063,9237,15533,3717,0.616375283598025,0.958708801382545,0.267179413456009,0.569868591523228,0.958294774507989,0.267179413456009
"FGG",11842,0.068479114880791,0.0159879748565182,0.07012,2058,618,1101,0.137328172961431,0.0381434390815949,0.0791403105232893,0.126966500092541,0.0381269665000925,0.0791403105232893
"SETD5",11843,0.295191048882775,0.19994728981815,0.51104,5621,4731,7166,0.375083411183772,0.292000987532403,0.515094882116159,0.346782651613301,0.291874884323524,0.515094882116159
"CHRNA2",11844,0.0108668043423043,0.151325719460656,0.74762,209,3832,10427,0.0139463499265982,0.236514010615973,0.749496837262795,0.0128940711950151,0.236411869948794,0.749496837262795
"KIF16B",11845,0.821358781059968,0.553007535171392,0.64249,10882,10070,8955,0.726144401441345,0.621528206394272,0.643688901667625,0.67135541982849,0.621259793941637,0.643688901667625
"RBM34",11846,0.59008099299691,0.693723896042733,0.61839,7945,11884,8623,0.530161484051782,0.733489692630539,0.619824611845888,0.490159787772225,0.733172928619903,0.619824611845888
"POM121L12",11847,0.851920315710736,0.769905265733695,NA,11523,12881,NA,0.768917656479381,0.795025305517837,NA,0.71090135110124,0.794681966808563,NA
"NGDN",11848,0.800943711479562,0.998879601373962,0.06761,10509,16183,1055,0.701254504203924,0.998827305270954,0.0758338125359402,0.648343512863224,0.998395952865692,0.0758338125359402
"MCC",11849,0.849371886983735,0.536606409691892,0.45771,11452,9854,6414,0.764179901241158,0.608196518948278,0.461040828062105,0.706521068542168,0.60793386390277,0.461040828062105
"PSMB11",11850,0.084372900984366,0.0225886482562864,0.58044,2483,810,8112,0.165687975443747,0.0499938279224787,0.583093732029902,0.153186501326424,0.0499722376457524,0.583093732029902
"ESRRG",11851,NA,0.661529592080656,NA,15919,11480,NA,NA,0.708554499444513,NA,0.98210870504041,0.708248503917577,NA
"ARMC5",11852,0.0225031968716989,0.0261648968101182,0.36236,577,904,5122,0.0385026024289337,0.0557955807924948,0.368171362852214,0.0355975075575298,0.0557714849774816,0.368171362852214
"TAS2R41",11853,0.109548869048446,0.62000365030115,0.68843,3055,10938,9613,0.203856933137595,0.675101839279101,0.690986198964922,0.188475538281202,0.674810290579308,0.690986198964922
"RGS14",11854,0.233490947816826,0.0855152783765394,0.66829,5016,2384,9325,0.334712398238356,0.147142328107641,0.670284646348476,0.309457708680363,0.147078783391943,0.670284646348476
"XKR9",11855,0.330666741094012,0.290397361804943,0.75274,5938,6220,10487,0.396236487388229,0.383903221824466,0.753809660724554,0.36633968782775,0.383737429822938,0.753809660724554
"TBX20",11856,0.1507398398605,0.458991505328845,0.66732,3871,8737,9316,0.258307753903643,0.539254413035428,0.669637722829212,0.238817940650256,0.539021531248072,0.669637722829212
"FOXP2",11857,0.0348035727252923,0.14862272587637,0.20388,998,3774,2936,0.0665954891231816,0.232934205653623,0.211040828062105,0.0615707323092109,0.232833610956876,0.211040828062105
"TTC30B",11858,0.880933554139874,0.951922258234803,NA,12180,15447,NA,0.812758574669692,0.953400814714233,NA,0.751434388302795,0.952989080140663,NA
"TAS2R40",11859,0.0622091064170335,0.527992989730382,NA,1892,9743,NA,0.126251167756573,0.601345512899642,NA,0.116725276081189,0.601085816521685,NA
"ZBED8",11860,0.190416592168782,0.642030459466766,0.03627,4478,11215,612,0.298812224743094,0.692198494013085,0.0439907993099482,0.276266271824295,0.691899561971744,0.0439907993099482
"MYO3B",11861,0.116785791839733,0.372233165292291,0.79905,3216,7466,11100,0.214600293607367,0.460807307739785,0.797872340425532,0.198408291689802,0.460608304028626,0.797872340425532
"UMODL1",11862,0.786010711439437,0.467466512721401,0.10347,10242,8865,1576,0.683437875350327,0.547154672262684,0.11328349626222,0.631871182676291,0.546918378678512,0.11328349626222
"RBM4",11863,NA,0.0471011208797849,NA,15920,1509,NA,NA,0.0931366497963214,NA,0.98217039916096,0.0930964279104201,NA
"RGPD4",11864,0.3969305012686,0.374361822880189,0.10695,6471,7500,1628,0.431803016148405,0.462905814097025,0.117021276595745,0.399222654081066,0.462705904127337,0.117021276595745
"KDELR3",11865,0.0430616120410747,0.903278271918678,0.67016,1276,14740,9358,0.0851461363939677,0.909764226638687,0.672656699252444,0.0787216978221975,0.909371336911592,0.672656699252444
"JAKMIP1",11866,0.296835117037715,0.296891628761303,0.25422,5639,6314,3628,0.376284532230081,0.389704974694482,0.260782058654399,0.347893145783207,0.389536677154667,0.260782058654399
"SMPD4",11867,0.0162538002210175,0.183738757509463,0.05126,367,4443,831,0.0244895235553183,0.274225404271078,0.0597326049453709,0.0226417422419643,0.274106977605034,0.0597326049453709
"SLC38A11",11868,0.0965454625979893,0.703356045904607,0.59744,2795,12008,8351,0.186507406913119,0.741143068756944,0.600273145485911,0.172435066938121,0.740822999568141,0.600273145485911
"ANKRD61",11869,0.965286057560027,0.621679966788136,0.64056,14200,10967,8925,0.947551047644468,0.676891741760277,0.641532489936745,0.876056511814424,0.676599420075267,0.641532489936745
"AAK1",11870,0.0190245488809579,0.0230251388134268,0.06216,458,827,992,0.030561857733885,0.0510430811010986,0.0713053479010926,0.0282559072120427,0.0510210376951077,0.0713053479010926
"SLC39A10",11871,0.0540576628257752,0.0651320798922275,0.34674,1624,1952,4894,0.108367809955959,0.120478953215652,0.351782633697527,0.100191251773706,0.120426923314208,0.351782633697527
"TMEM139",11872,0.902584924812918,0.336650288192968,0.00187,12706,6928,72,0.847858000800747,0.427601530675225,0.00517538815411156,0.783885495712259,0.427416867172558,0.00517538815411156
"SAG",11873,0.0796600170716515,0.594508305026115,0.19559,2359,10615,2842,0.157413586013613,0.655166028885323,0.204284071305348,0.145536430378185,0.654883089641557,0.204284071305348
"SNRNP27",11874,0.814912862382659,0.116631817520847,0.55996,10759,3125,7816,0.717936740958228,0.192877422540427,0.561889016676251,0.663767043000802,0.192794126719724,0.561817136285221
"MEIOC",11875,0.0942559283490483,0.65268622761477,0.9243,2731,11344,12891,0.182236754304017,0.700160474015554,0.926610120759057,0.168486643222901,0.699858103522734,0.926610120759057
"WIPF3",11876,0.0301802301436011,0.0207893017715098,NA,855,764,NA,0.0570532496997197,0.0471546722626836,NA,0.0527484730705164,0.047134308100438,NA
"ALDH7A1",11877,0.477618938055402,0.593779488921602,0.5316,7088,10606,7440,0.472974776458027,0.654610541908406,0.534790109258194,0.437287926460608,0.654327842556604,0.534790109258194
"NEMP2",11878,0.0374393874150488,0.0212210469942429,0.82294,1098,775,11453,0.0732683838249032,0.0478336007900259,0.823246118458884,0.0677401443642421,0.0478129434264915,0.823246118458884
"ALAD",11879,0.689897732564387,0.921882439113715,0.45481,8904,15001,6379,0.594154544241292,0.925873348969263,0.458525014376078,0.549324449379974,0.925473502375224,0.458525014376078
"CCDC148",11880,0.0359401555758923,0.513756120307764,0.87951,1040,9534,12245,0.0693981048979047,0.588445870880138,0.880175388154112,0.064161885372324,0.58819174532667,0.880175388154112
"ARHGAP25",11881,0.785766299785251,0.337470803540266,0.61055,10234,6936,8516,0.682904043774189,0.428095296876929,0.61213341000575,0.631377629711888,0.427910420136961,0.61213341000575
"PCDH20",11882,0.955481798318705,0.936091643845952,0.13901,13961,15206,2039,0.931602829307353,0.938526107887915,0.146564117308798,0.8613116170029,0.938120797088038,0.146564117308798
"MCFD2",11883,0.350397760754272,0.144962368946099,0.02382,6094,3696,427,0.406646203122915,0.228119985187014,0.0306929269695227,0.375963970633599,0.228021469553952,0.0306929269695227
"KLHL30",11884,0.183135316162985,0.0573984671724285,0.29525,4372,1777,4175,0.291738956359269,0.109677817553388,0.300100632547441,0.269726695045962,0.109630452217904,0.300100632547441
"STK17B",11885,0.18325879967232,0.020599746706831,0.22394,4374,757,3203,0.291872414253303,0.0467226268361931,0.230232892466935,0.269850083287063,0.0467024492565858,0.230232892466935
